,FIPS,Pop2010,LAPOP05_10,TractWhite,TractBlack,TractAsian,TractAIAN,TractHispanic,lawhite,lablack,laaian,laasian,lahisp,total_est,aian_est,asian_est,black_est,hisp_est,nhwhite_est,Fast Food,Restaurant,Grocery,Convenience,Market,metric,white_metric,black_metric,aian_metric,asian_metric,hisp_metric,AREA,la
2821,51007,12690,2089.0,9332.0,2932.0,27.0,56.0,290.0,0.15409344192027433,0.19679399727148705,0.18518518518518517,0.25,0.1482758620689655,10.028976,0.0,0.0,15.610088,47.602741,6.7826667,6,5,1,4,1.0,0.1300983497737464,0.0,0.0,0.2277980328634387,0.9378002561071711,0.0792518323143393,920.15,0.16461780929866035
2822,51009,32353,8785.0,24829.0,6148.0,154.0,298.0,625.0,0.27375246687341415,0.2607351984385166,0.36363636363636365,0.21476510067114093,0.2432,13.143383,28.911564,11.029412,24.266079,17.080746,9.989109,19,18,6,21,1.0,0.6618675121548587,1.467798095911092,0.5333210385089772,1.6364532613246492,0.680310598873957,0.4505334235712298,1227.47,0.27153586993478196
2823,51011,14973,1108.0,11597.0,3007.0,35.0,32.0,167.0,0.07795119427438131,0.05786498170934486,0.2571428571428571,0.15625,0.08383233532934131,13.813689,,100.0,20.465839,0.0,10.966153,9,3,1,10,2.0,0.06827029592289699,,0.3864621766469303,0.35147561038440617,0.0,0.061398398154602435,863.74,0.07399986642623389
2824,51013,207627,60765.0,148970.0,17632.0,19931.0,971.0,31382.0,0.30882728066053566,0.3030285843920145,0.23225126687070394,0.20494335736354274,0.223726977248104,6.9810076,12.973762,11.559731,12.669994,13.743797,3.9727912,227,268,46,64,12.0,0.452649231062654,0.8876782661516163,0.7760779203118785,0.6519413142617965,0.6240430936474418,0.19691921597402037,67.26,0.2926642488693667
2825,51015,73750,26321.0,68848.0,2930.0,368.0,160.0,1525.0,0.3575993492911922,0.3313993174061433,0.40489130434782605,0.3125,0.3495081967213115,9.0734758,0.0,43.902439,14.048213,24.859154,8.5173931,28,32,11,36,1.0,0.4829973036437438,0.0,2.1700558845791633,0.848379554421518,1.1586893813559322,0.44401200996098916,2504.52,0.3568949152542373
2826,51017,4731,1005.0,4432.0,222.0,7.0,5.0,101.0,0.22111913357400723,0.03153153153153153,0.2857142857142857,0.0,0.1485148514851485,10.347734,,0.0,9.8837214,100.0,9.2431345,1,4,1,4,1.0,0.46462804661224083,,0.0,0.5968971464806595,0.0,0.29015910960151176,1370.52,0.212428662016487
2827,51019,74898,13114.0,67530.0,5198.0,748.0,194.0,1224.0,0.16642973493262256,0.26240861869949983,0.33288770053475936,0.0979381443298969,0.23366013071895425,8.7489986,5.109489,15.728477,17.814728,23.706491,7.7193217,15,42,7,23,2.0,0.14316970318291672,0.07947603807014945,0.38573814343130614,0.554248803399361,0.21699362012061485,0.16857438145725678,1950.31,0.17509145771582685
2828,51021,6824,1333.0,6517.0,228.0,18.0,1.0,39.0,0.17830290010741137,0.7017543859649122,0.0,1.0,0.38461538461538464,11.678599,,0.0,0.0,,11.993464,2,2,1,4,1.0,0.33430499045074347,,0.0,0.0,,0.6759775453151773,926.52,0.19533997655334115
2829,51023,33148,16578.0,31469.0,1005.0,175.0,87.0,356.0,0.49906256951285394,0.5263681592039802,0.4971428571428571,0.45977011494252873,0.5252808988764045,5.5555558,0.0,0.0,13.92405,3.6842103,5.3239827,20,20,6,19,2.0,0.5029169109606234,0.0,0.0,1.2529700736092675,0.30660488592436014,0.5062000274390781,1401.7,0.5001206709303728
2830,51025,17434,6637.0,7048.0,9992.0,49.0,39.0,298.0,0.3046254256526674,0.4355484387510008,0.40816326530612246,0.23076923076923078,0.41946308724832215,20.983519,,0.0,28.319014,11.666667,11.905861,3,5,2,16,1.0,0.9164020509267163,,0.0,1.3260044997693925,0.3088571491603498,0.5729114616736716,1466.37,0.3806928989331192
2831,51027,24098,455.0,23271.0,616.0,53.0,19.0,95.0,0.019380344634953375,0.0016233766233766235,0.0,0.15789473684210525,0.010526315789473684,21.772999,14.691943,2.3076923,78.571426,3.030303,21.903532,9,7,8,18,0.0,0.13647642454747796,0.09452565978822833,0.0012436729135251834,0.0,0.15884103070357442,0.07654195194185147,1302.14,0.018881234957257863
2832,51029,17146,2233.0,10644.0,6014.0,63.0,44.0,288.0,0.1557685080796693,0.08230794812105088,0.23809523809523808,0.18181818181818182,0.1875,19.015366,100.0,93.939392,28.904793,,12.717743,2,3,2,15,1.0,0.2888668921001483,1.8169661504685561,0.9018964893571751,0.8027637433137259,,0.2781496340254287,1501.31,0.1302344570162137
2833,51031,54842,11784.0,45024.0,7767.0,546.0,143.0,918.0,0.21823916133617627,0.17278228402214496,0.45787545787545786,0.15384615384615385,0.2712418300653595,12.247335,5.0847454,22.597403,15.906652,7.1657753,10.932314,37,28,10,38,1.0,0.4798525004362849,0.20234319895408268,0.7119417423341363,1.3280452149384718,0.2010187391471444,0.540698890669405,1305.02,0.21487181357353852
2834,51033,28545,1512.0,18649.0,8375.0,178.0,213.0,959.0,0.05523084347686203,0.04740298507462687,0.03932584269662921,0.19718309859154928,0.01564129301355579,7.7437854,0.0,0.0,10.087046,1.1542497,7.1346707,10,13,3,20,2.0,0.04310883240860118,0.0,0.0,0.04169012971830404,0.023919971875393187,0.011728373617859294,1366.25,0.052968996321597475
2835,51035,30042,1538.0,29168.0,178.0,53.0,66.0,776.0,0.05183763027975864,0.016853932584269662,0.11320754716981132,0.045454545454545456,0.02190721649484536,15.703928,100.0,0.0,42.0,41.605839,15.091891,12,17,4,27,2.0,0.10704513609491195,0.6902021207610497,0.0,0.6330759578100094,0.25180407429598567,0.044021213428348076,1229.44,0.05119499367552094
2836,51036,7256,167.0,2970.0,3513.0,25.0,512.0,88.0,0.01919191919191919,0.03017364076288073,0.04,0.0,0.011363636363636364,9.7448769,1.3636364,0.0,14.677872,0.0,5.7620182,0,1,1,3,0.0,0.030909948423856946,0.003606780539685722,0.0,0.08091439911797133,0.0,0.009023908426881827,473.5,0.023015435501653803
2837,51037,12586,4244.0,8467.0,3751.0,26.0,35.0,240.0,0.32975079721270817,0.3548387096774194,0.4230769230769231,0.45714285714285713,0.1875,15.828083,0.0,,31.97296,0.0,8.4861565,3,5,1,10,0.0,0.42406090844394667,0.0,,1.07476732388857,0.0,0.12642256028523757,1230.94,0.3372000635626887
2838,51041,316236,252369.0,215954.0,69412.0,10294.0,1210.0,22864.0,0.8091723237356103,0.7640033423615513,0.8365067029337478,0.768595041322314,0.7740990202939119,5.8943591,8.7248325,5.1515446,7.6291809,17.055664,4.1990938,232,226,51,135,8.0,0.7586127847233834,1.1385627898141821,0.6347337492535784,1.029215234818143,2.1140978181479486,0.5242168324663042,1096.34,0.7980400713391265
2839,51043,14034,53.0,12662.0,746.0,126.0,41.0,490.0,0.004106776180698152,0.0,0.0,0.0,0.0020408163265306124,7.3030434,0.0,0.0,10.08,28.778467,6.1425061,6,6,1,7,1.0,0.0019652454830426784,0.0,0.0,0.0,0.0,0.0008932397559280233,456.3,0.0037765426820578593
2840,51045,5190,613.0,5122.0,5.0,8.0,12.0,36.0,0.1181179226864506,0.0,0.25,0.08333333333333333,0.027777777777777776,7.2408991,,,,,7.2683706,0,1,4,1,0.0,0.6591408776029196,,,,,0.15560630700064226,853.48,0.11811175337186898
2841,51047,46689,12890.0,35058.0,7368.0,607.0,193.0,4157.0,0.24527925152604257,0.3356406080347448,0.5930807248764415,0.3471502590673575,0.40894876112581185,6.698379,0.0,0.0,11.911273,7.6012626,5.7302914,34,30,9,17,2.0,0.3564806812391926,0.0,0.0,1.3617579692298116,0.5086641934387359,0.4517243916185621,982.2,0.2760821606802459
2842,51049,10052,5576.0,6427.0,3278.0,35.0,40.0,181.0,0.5508013069861522,0.5604026845637584,0.4857142857142857,0.6,0.6243093922651933,16.084129,0.0,,35.248924,0.0,5.2128868,1,4,2,7,0.0,1.7751920673856865,0.0,,3.406467557273606,0.0,0.6475237146946375,770.42,0.5547154795065659
2843,51051,15903,0.0,15712.0,51.0,18.0,24.0,86.0,0.0,0.0,0.0,0.0,0.0,19.142748,100.0,0.0,0.0,0.0,19.194967,4,7,5,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,856.07,0.0
2844,51053,28001,10060.0,17899.0,9204.0,122.0,92.0,674.0,0.31498966422705177,0.4440460669274229,0.2704918032786885,0.5108695652173912,0.36053412462908013,11.831622,0.0,0.0,14.017074,37.480797,9.9750042,7,6,4,19,0.0,0.6072327342342476,0.0,0.0,0.5416240309918673,2.735302091695483,0.5137429959527727,1304.63,0.35927288311131744
2845,51057,11151,5540.0,6370.0,4247.0,86.0,60.0,349.0,0.42684458398744113,0.5964210030609842,0.7558139534883721,0.5666666666666667,0.5816618911174786,8.3964462,0.0,0.0,14.331209,0.0,4.8583665,11,14,2,10,1.0,0.7481826594101028,0.0,0.0,1.9427365675828427,0.0,0.5068472148025838,665.94,0.4968164290198189
2846,51059,1081726,641261.0,677990.0,99218.0,189661.0,3884.0,168482.0,0.6367955279576395,0.5027011227801407,0.5508987087487676,0.49948506694129763,0.45865433696181196,5.1141968,10.348883,6.0548997,11.246278,9.530858,2.823153,931,799,193,247,23.0,0.540922487246702,1.175800180318371,0.5430712965757035,1.1054029259599258,0.8493653665573672,0.23102552208216576,1012.61,0.592812782534579
2847,51061,65203,13441.0,55607.0,5321.0,836.0,244.0,4178.0,0.2121855162119877,0.16782559669235106,0.2703349282296651,0.14754098360655737,0.1460028721876496,5.373302,0.0,0.85378867,12.476723,15.73695,3.9700773,53,45,9,34,5.0,0.15289038859713558,0.0,0.019778052189734663,0.46556210834958056,0.3204853417435535,0.08000834620282654,1676.89,0.20614082174133092
2848,51063,15279,4208.0,14660.0,280.0,35.0,20.0,412.0,0.2789904502046385,0.15714285714285714,0.14285714285714285,0.2,0.20631067961165048,14.546667,0.0,0.0,51.7094,25.360229,13.248677,4,8,3,7,1.0,0.7866302100776336,0.0,0.0,1.4504333679279686,0.9958856862360103,0.5366863451453452,985.28,0.2754106944171739
2849,51065,25691,8872.0,20743.0,3938.0,147.0,49.0,760.0,0.38345465940317214,0.13534789233113256,0.48299319727891155,0.30612244897959184,0.36578947368421055,7.545845,13.432837,0.0,21.100655,2.8011205,5.231812,6,8,3,6,1.0,0.3042906792543082,0.6014811338585491,0.0,1.1900828488337454,0.10013069176134896,0.22347223828127402,740.76,0.34533494219765676
2850,51067,56159,11897.0,49699.0,4575.0,252.0,150.0,1424.0,0.1893599468802189,0.4093989071038251,0.30952380952380953,0.3333333333333333,0.3433988764044944,13.203213,,0.0,12.794292,26.404926,12.772131,27,29,4,36,2.0,0.19922248396236641,,0.0,0.28206613365622607,0.6269087412525152,0.312394126297905,1788.21,0.21184494025890774
2851,51069,78305,40221.0,69934.0,3175.0,969.0,234.0,5168.0,0.5014585180312866,0.6585826771653543,0.6800825593395252,0.5341880341880342,0.5971362229102167,7.8998284,4.1152263,4.8076925,9.1764708,16.300291,7.1763115,45,45,8,45,0.0,0.4145543922918493,0.2108284560895345,0.32348003296216543,0.6375845984157763,0.8895902336742642,0.43779942977200964,1070.96,0.5136453610880531
2852,51071,17286,180.0,16723.0,261.0,55.0,21.0,209.0,0.010524427435268791,0.007662835249042145,0.0,0.0,0.04784688995215311,15.035544,,,16.751268,0.0,15.017841,8,11,5,16,1.0,0.04528690467570448,,,0.0,0.0,0.20784362653185615,921.47,0.010413051023950017
2853,51073,36858,4109.0,32149.0,3197.0,286.0,139.0,935.0,0.11487138013624063,0.08226462308414138,0.12237762237762238,0.07913669064748201,0.09518716577540107,9.3284092,12.881356,2.7681661,18.606043,23.883698,7.9294443,24,24,5,20,2.0,0.14107504672589743,0.20072971156143088,0.030891820073091006,0.3088831873942976,0.2563998073883397,0.10239043478904297,564.13,0.11148190352162353
2854,51075,21717,1996.0,16820.0,4180.0,225.0,54.0,455.0,0.09256837098692033,0.08803827751196172,0.08444444444444445,0.2222222222222222,0.1010989010989011,7.0793271,0.0,24.242424,16.512785,0.0,5.2782602,8,16,2,11,3.0,0.0599215238496959,0.0,0.19655212521753843,0.12841672013220573,0.0,0.049143648379984896,728.87,0.09190956393608693
2855,51077,15533,2810.0,14802.0,320.0,16.0,31.0,416.0,0.18456965274962842,0.065625,0.25,0.22580645161290322,0.13942307692307693,15.590329,,0.0,13.105413,20.0,14.958599,2,6,1,12,1.0,0.18157285215156282,,0.0,0.21092855533380545,0.2907441596766926,0.13426729537362145,1145.24,0.18090516963883346
2856,51079,18403,7980.0,16123.0,1167.0,258.0,43.0,781.0,0.4227501085405942,0.45844044558697516,0.6666666666666666,0.46511627906976744,0.5966709346991037,8.4052801,,0.0,10.54339,24.821684,7.7661767,9,13,2,8,1.0,0.39610272061294854,,0.0,0.7638892209603507,1.2546833996984819,0.5035974472235397,404.69,0.4336249524534043
2857,51081,12243,83.0,4718.0,7321.0,35.0,24.0,173.0,0.01314116150911403,0.002868460592815189,0.0,0.0,0.0,16.770876,0.0,0.0,22.105446,23.404255,8.9226027,5,1,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,764.64,0.006779384137874704
2858,51083,36241,15089.0,22011.0,13293.0,133.0,103.0,587.0,0.36377265912498297,0.5018430753027909,0.39849624060150374,0.4563106796116505,0.4293015332197615,20.032515,67.346939,0.0,30.152872,35.785954,13.134859,28,19,9,32,2.0,2.0712766019305433,6.084014672763505,0.0,2.9839754757883363,4.055230730736496,1.400329349795217,2118.2,0.416351645925885
2859,51085,99863,47414.0,86550.0,9304.0,1351.0,368.0,2116.0,0.476683997689197,0.44357265692175407,0.5921539600296077,0.42391304347826086,0.4659735349716446,4.2794695,5.944056,0.0,9.3932323,9.2799997,3.6000669,75,81,14,53,2.0,0.28484942641669336,0.3972252913687592,0.0,0.7797818596970078,0.5515033678966271,0.23517721872348862,1213.51,0.4747904629342199
2860,51087,306935,200867.0,181719.0,90669.0,20052.0,1012.0,15001.0,0.6726979567353991,0.6380571088244053,0.6169958108916817,0.5602766798418972,0.5601626558229451,9.5946865,18.995634,9.5872459,14.064381,28.332699,5.6167645,272,283,71,144,4.0,1.4524624139796571,2.9558734477568107,1.4150290401502823,2.007311500300401,3.671997938958635,0.7278004205486327,605.28,0.654428462052226
2861,51089,54151,20140.0,39487.0,11841.0,237.0,97.0,2545.0,0.3885835844708385,0.3020015201418799,0.4767932489451477,0.4020618556701031,0.4070726915520628,16.822344,,32.524273,27.33272,45.795918,11.523733,29,21,11,50,0.0,1.2709419034472706,,1.9952757799967593,2.6472755828034233,3.7402949069297824,0.9529088493178445,990.23,0.37192295617809457
2862,51091,2321,2313.0,2289.0,6.0,4.0,5.0,18.0,0.9965050240279598,1.0,1.0,1.0,1.0,8.8210697,,,,100.0,8.7159863,0,3,1,5,1.0,3.7874473604526124,,,,43.084877208099954,3.755271994829815,1075.26,0.996553209823352
2863,51093,35270,12637.0,25318.0,8712.0,281.0,126.0,658.0,0.3973062643178766,0.230257116620753,0.5231316725978647,0.4126984126984127,0.47416413373860183,8.2115421,0.0,0.0,18.230717,2.3633678,4.9586101,18,21,5,19,2.0,0.41708809539862157,0.0,0.0,1.3520081481242312,0.13827022110611564,0.3333137315868984,817.43,0.35829316699744823
2864,51095,67009,47547.0,53792.0,8805.0,1506.0,197.0,3024.0,0.703431737061273,0.7658148779102782,0.6613545816733067,0.6548223350253807,0.6865079365079365,7.0177102,0.0,4.8537235,15.903876,30.186525,4.439229,35,53,11,20,1.0,0.8174194389884173,0.0,0.6101805782087515,1.7266205114030289,3.2448614164488694,0.500279445227329,368.92,0.7095614021997045
2865,51097,6945,733.0,4663.0,1975.0,17.0,111.0,184.0,0.08213596397169204,0.15544303797468353,0.17647058823529413,0.15315315315315314,0.03260869565217391,13.110021,20.0,,22.965641,12.962963,8.1727571,1,2,0,4,1.0,0.0,0.0,,0.0,0.0,0.0,816.21,0.10554355651547877
2866,51099,23584,4245.0,18089.0,4214.0,274.0,122.0,790.0,0.170379788821936,0.20550545799715236,0.291970802919708,0.23770491803278687,0.2189873417721519,7.0526996,0.0,0.0,7.0217276,19.861111,6.6703587,12,14,2,15,1.0,0.10765349749715328,0.0,0.0,0.17385850112410736,0.40036327699245944,0.1238741621760301,465.27,0.1799949118046133
2867,51101,15935,3454.0,12297.0,2819.0,118.0,231.0,324.0,0.22298121493047085,0.1904930826534232,0.3983050847457627,0.1168831168831169,0.3117283950617284,7.6289325,3.4843206,0.0,15.538408,1.7441862,6.1694684,7,15,4,6,1.0,0.41508970410365537,0.19502680655042795,0.0,1.553568099216627,0.05117437577170242,0.48276083657760904,709.5,0.2167555695010982
2868,51103,11391,368.0,7989.0,3184.0,65.0,21.0,118.0,0.022781324320941293,0.05559045226130653,0.0,0.047619047619047616,0.11016949152542373,10.074424,,5.8823528,22.515722,11.428572,4.9237986,8,15,3,11,1.0,0.08571672996255146,,0.08612132012445688,0.0,0.14332834192407543,0.14286341536360106,345.12,0.03230620665437626
2869,51105,25587,1.0,24092.0,947.0,56.0,103.0,406.0,4.150755437489623e-05,0.0,0.0,0.0,0.0,21.167704,0.0,0.0,89.565216,19.141914,20.082037,6,10,6,23,1.0,0.00019399309237281908,0.0,0.0,0.0,0.0,0.0,1127.99,3.90823465040841e-05
2870,51107,312311,171439.0,214471.0,22710.0,46033.0,914.0,38576.0,0.5363382461964554,0.5386173491853808,0.6178393760997545,0.5065645514223195,0.5296038987971796,3.1514831,11.224489,2.9592161,6.7137294,7.4234381,2.1050882,269,300,58,74,9.0,0.32127581878571765,1.1180109544436845,0.2960041036787838,0.7703358839756447,0.6983619990522129,0.20704377766345838,1335.3,0.5489367969748103
2871,51109,33153,765.0,25996.0,5870.0,160.0,123.0,762.0,0.023580550853977537,0.019250425894378195,0.025,0.06504065040650407,0.014435695538057743,10.052696,19.424461,0.0,13.128586,12.011173,9.0151329,8,13,4,20,2.0,0.027987126361215295,0.05526371555172724,0.0,0.03959999396736343,0.09425566362803255,0.015701711915003472,1285.41,0.023074834856574064
2872,51111,12914,6.0,7856.0,4487.0,25.0,37.0,470.0,0.0005091649694501018,0.00022286605749944285,0.0,0.0,0.0,16.279264,,,14.359225,38.181816,15.896032,2,7,4,8,1.0,0.002342741893220106,,,0.0,0.0,0.0,1118.05,0.00046461204893913583
2873,51113,13308,90.0,11543.0,1302.0,74.0,23.0,236.0,0.007450402841548991,0.0,0.0,0.0,0.00847457627118644,12.613156,0.0,0.0,16.373903,0.0,12.497786,5,6,5,8,1.0,0.03204872056727439,0.0,0.0,0.0,0.0,0.03979314723398185,830.56,0.006762849413886384
2874,51115,8978,0.0,7898.0,823.0,31.0,21.0,104.0,0.0,0.0,0.0,0.0,0.0,8.2876015,29.729731,,11.698537,41.666664,7.3476238,4,7,2,5,1.0,0.0,0.0,,0.0,0.0,0.0,222.56,0.0
2875,51117,32727,11516.0,19619.0,12050.0,218.0,75.0,806.0,0.2997604363117386,0.4341078838174274,0.5137614678899083,0.32,0.2990074441687345,18.795603,0.0,4.2056074,29.31642,61.118507,10.84139,25,22,5,32,1.0,1.0104516348455033,0.0,0.2789267773674508,2.3011041299961903,2.988040798117762,0.49525717528897795,1620.01,0.35188071011702876
2876,51119,10959,117.0,8680.0,1978.0,37.0,36.0,166.0,0.008064516129032258,0.022244691607684528,0.0,0.0,0.03614457831325301,10.298001,0.0,,19.062181,0.0,8.5516911,7,16,3,10,3.0,0.030096652388277363,0.0,,0.0,0.0,0.08461463692162571,337.5,0.010676156583629894
2877,51121,94392,43440.0,82643.0,3716.0,5112.0,204.0,2536.0,0.45574337814454946,0.511302475780409,0.4706572769953052,0.4215686274509804,0.5086750788643533,22.644306,28.333334,35.106625,39.574326,36.700001,20.431345,72,85,11,38,4.0,1.2144262346826507,1.5047887836239937,2.0918207800103654,2.170580024312755,1.8029839344352876,1.2111415831953758,1002.35,0.4602084922451055
2878,51125,15020,933.0,12509.0,1967.0,68.0,48.0,459.0,0.06451355024382445,0.04931367564819522,0.029411764705882353,0.08333333333333333,0.06100217864923747,11.888582,,39.285713,10.632043,18.29574,11.553589,5,9,2,16,3.0,0.09833357570287994,,0.2579657667763097,0.041638767917286754,0.2030153129161118,0.09384741680663979,1219.52,0.06211717709720373
2879,51127,18429,0.0,15057.0,2484.0,162.0,194.0,390.0,0.0,0.0,0.0,0.0,0.0,4.3627338,11.790393,10.606061,6.3005538,13.675215,3.7556336,10,17,3,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,543.2,0.0
2880,51131,12389,0.0,7168.0,4528.0,83.0,27.0,874.0,0.0,0.0,0.0,0.0,0.0,18.610083,100.0,0.0,33.687057,15.654521,8.8169804,9,12,2,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,548.07,0.0
2881,51133,12330,1150.0,8801.0,3123.0,37.0,21.0,382.0,0.10657879786387911,0.0643611911623439,0.10810810810810811,0.047619047619047616,0.02356020942408377,10.892685,0.0,0.0,26.932085,0.0,4.9337597,3,9,3,9,1.0,0.24718828624031358,0.0,0.0,0.7084128361938582,0.0,0.028282338632628887,495.47,0.09326845093268452
2882,51135,15853,6435.0,8968.0,6227.0,50.0,59.0,609.0,0.377007136485281,0.4502970933033564,0.28,0.4067796610169492,0.39080459770114945,17.346128,100.0,0.0,24.210165,11.387163,12.107361,13,12,4,17,1.0,1.7765939143563951,9.512575196752186,0.0,1.7104260896991108,1.1687545083163426,1.1938717832151862,814.27,0.4059168611619252
2883,51137,33481,15378.0,27584.0,4256.0,246.0,94.0,1139.0,0.46599477958236657,0.3959116541353383,0.5975609756097561,0.6276595744680851,0.5355575065847235,9.7101631,100.0,23.039215,21.589502,7.1495762,7.521955,26,26,3,20,2.0,0.3996232930661301,4.175455747280845,0.817313735010576,1.1559729886845176,0.4020937207955989,0.3609604967990048,882.62,0.4593052776201428
2884,51139,24042,0.0,23063.0,466.0,71.0,42.0,373.0,0.0,0.0,0.0,0.0,0.0,12.756024,0.0,0.0,6.2068963,48.284958,12.339241,16,15,5,14,3.0,0.0,0.0,0.0,0.0,0.0,0.0,805.12,0.0
2885,51141,18490,1676.0,16847.0,1085.0,42.0,52.0,444.0,0.09010506321600285,0.10414746543778802,0.023809523809523808,0.11538461538461539,0.07882882882882883,14.53788,94.252869,77.272728,27.407408,10.92233,13.243391,7,10,2,15,2.0,0.14253819909377585,0.9186220356446335,0.8704985147283498,0.07058489273481161,0.13631896659316886,0.11292168764221228,1251.22,0.09064359113034072
2886,51143,63506,12293.0,47918.0,14018.0,181.0,151.0,1332.0,0.20361868191493804,0.15494364388643173,0.13812154696132595,0.2119205298013245,0.26426426426426425,15.144709,0.0,3.1847134,27.612968,46.898895,10.809011,12,20,6,37,1.0,0.27697498456510933,0.0,0.04662089556230408,0.36033878906121536,0.939014141230437,0.26987390224602453,2509.54,0.19357226088873491
2887,51145,28046,1701.0,23515.0,3822.0,132.0,77.0,502.0,0.05817563257495216,0.07849293563579278,0.030303030303030304,0.012987012987012988,0.049800796812749,4.7441816,,28.682169,19.279661,0.0,3.6032729,11,16,3,15,1.0,0.030778327304493685,,0.2408201859671893,0.062493633835322485,0.0,0.019194807981935198,673.97,0.060650360122655636
2888,51147,23368,4948.0,14796.0,7756.0,205.0,69.0,525.0,0.24871586915382535,0.14891696750902528,0.07804878048780488,0.2898550724637681,0.1980952380952381,16.922445,0.0,27.659575,20.929626,0.0,14.732575,14,17,2,24,1.0,0.30667594341568644,0.0,0.3525316699408121,0.13980929350957322,0.0,0.2497820055101808,906.39,0.21174255391989044
2889,51149,35725,15322.0,21845.0,11429.0,543.0,207.0,2058.0,0.3378805218585489,0.5733659987750459,0.4990791896869245,0.5603864734299517,0.6768707482993198,6.7489014,0.0,7.6543212,10.32258,3.5555556,5.4723444,17,17,2,14,1.0,0.16204441301744676,0.0,0.24569503259806902,0.2884134282367224,0.1115457110576972,0.2073657018323075,686.76,0.42888733379986005
2890,51153,402002,278772.0,232401.0,81196.0,30317.0,2392.0,81460.0,0.7138351384030189,0.6688383664219912,0.7163967411023519,0.6517558528428093,0.6312300515590474,5.3003259,5.1875496,5.6716847,6.8376651,10.271565,2.6559949,295,259,64,122,8.0,0.5851608621931397,0.5895381912230925,0.6039277941277668,0.7798537908789367,1.0657941174987748,0.26691111748380425,871.27,0.6934592365212113
2891,51155,34872,6366.0,32250.0,1757.0,179.0,64.0,432.0,0.17708527131782945,0.23847467273762094,0.15083798882681565,0.15625,0.2523148148148148,14.657547,100.0,0.0,36.263737,5.4466233,13.674582,34,12,5,19,2.0,0.3836579677953485,2.5390753515403395,0.0,0.7842895670487182,0.12202266727245353,0.4947091685306263,828.43,0.18255333792154163
2892,51157,7373,1515.0,6834.0,321.0,39.0,18.0,228.0,0.2067603160667252,0.17133956386292834,0.2564102564102564,0.3888888888888889,0.21929824561403508,10.299139,100.0,0.0,2.5761123,7.7669902,9.6418314,2,5,2,4,0.0,0.5740570835090638,5.608580389711792,0.0,0.17917852038101592,0.819339804391398,0.5735621078329893,689.53,0.2054794520547945
2893,51159,9254,297.0,6001.0,2804.0,40.0,34.0,510.0,0.03716047325445759,0.023894436519258204,0.0,0.0,0.0,11.56533,0.0,0.0,8.9147282,30.143541,11.335201,2,6,1,5,1.0,0.04011026102463113,0.0,0.0,0.0,0.0,0.0,495.96,0.032094229522368706
2894,51161,92376,48892.0,83140.0,4643.0,2466.0,137.0,1951.0,0.5295405340389704,0.5416756407495154,0.5283860502838605,0.48905109489051096,0.4823167606355715,5.0844808,62.758617,5.4553452,13.675624,33.04813,3.6774538,53,55,11,39,2.0,0.32044890678848054,3.9573649776890027,0.3518803983060289,0.8604626575712184,1.924574194232521,0.21120933625868948,648.84,0.5292716722958344
2895,51163,22307,4456.0,21097.0,594.0,104.0,106.0,296.0,0.1977058349528369,0.24074074074074073,0.09615384615384616,0.27358490566037735,0.2195945945945946,12.431824,0.0,58.823532,16.812227,0.0,12.276859,12,12,3,22,2.0,0.3339788426719912,0.0,1.9044991258349395,0.21740623415899113,0.0,0.3625676077016183,1547.67,0.19975792352176447
2896,51165,76314,13756.0,71182.0,1273.0,460.0,209.0,4076.0,0.18159085161979152,0.2820109976433622,0.10217391304347827,0.09090909090909091,0.1077036310107949,10.153414,5.147059,5.1224942,24.009701,18.790323,9.4023323,30,35,10,41,1.0,0.239825758342342,0.12247540780817574,0.1892968131357728,0.3214567578915944,0.2238398173098228,0.13269718907147815,2199.13,0.18025526115784785
2897,51167,28897,481.0,28270.0,233.0,53.0,55.0,275.0,0.016908383445348427,0.004291845493562232,0.0,0.0,0.01090909090909091,17.153095,75.0,0.0,0.0,0.0,17.515615,16,10,2,16,1.0,0.019761142460282242,0.08776888662498752,0.0,0.0,0.0,0.013224863228960541,1227.19,0.016645326504481434
2898,51169,23177,4865.0,22700.0,135.0,36.0,52.0,234.0,0.21052863436123348,0.14814814814814817,0.16666666666666666,0.17307692307692307,0.21794871794871795,18.411108,0.0,66.666672,12.5,5.699482,17.934145,10,10,8,23,2.0,1.3339462044661565,0.0,3.4090845234499723,0.7191037091369316,0.3404923183129162,1.349173373691646,1387.02,0.20990637269707038
2899,51171,41993,7758.0,39070.0,734.0,217.0,101.0,2577.0,0.1851548502687484,0.3215258855585831,0.2350230414746544,0.13861386138613863,0.10516103996895615,9.264842,36.440678,19.23077,1.3941699,24.003624,8.35221,20,31,9,32,3.0,0.3668398423901208,1.4460627844887257,1.3251902266570834,0.07022500064472015,0.7130977803231232,0.1882443218334493,1317.74,0.1847450765603791
2900,51173,32208,3290.0,30847.0,640.0,82.0,42.0,527.0,0.10257075242325023,0.0859375,0.13414634146341464,0.023809523809523808,0.11385199240986718,19.13496,11.111112,4.7619047,55.507557,43.468952,18.076809,20,16,5,22,2.0,0.30343519035731237,0.17692422970985544,0.06352865517204576,1.1559450594762095,0.16067049298606673,0.3194983732399744,1167.9,0.1021485345255837
