Label,Type,Symbol,Description,Name on GPS,Comment,Latitude,Longitude,Elevation,Distance to Active Point,Bearing
,,City (Small),,,,44.9944909,-72.3626988,,0000.0000,0000.0000
,,City (Small),,,,44.9973909,-72.4057988,,0000.0000,0000.0000
,,City (Small),,,,44.9966909,-72.4026988,,0000.0000,0000.0000
,,City (Small),,,,44.9341909,-72.4110988,,0000.0000,0000.0000
,,City (Small),,,,42.8516913,-72.5649989,,0000.0000,0000.0000
,,City (Small),,,,42.8433913,-72.5652989,,0000.0000,0000.0000
,,City (Small),,,,42.8433913,-72.5652989,,0000.0000,0000.0000
,,City (Small),,,,42.8421913,-72.5705989,,0000.0000,0000.0000
,,City (Small),,,,42.8518913,-72.5729989,,0000.0000,0000.0000
,,City (Small),,,,42.8507913,-72.5639989,,0000.0000,0000.0000
,,City (Small),,,,42.8507913,-72.5639989,,0000.0000,0000.0000
,,City (Small),,,,42.8781913,-72.7091988,,0000.0000,0000.0000
,,City (Small),,,,42.8477913,-72.5568989,,0000.0000,0000.0000
,,City (Small),,,,42.8535913,-72.5582989,,0000.0000,0000.0000
,,City (Small),,,,42.8536913,-72.5582989,,0000.0000,0000.0000
,,City (Small),,,,42.8427913,-72.5627989,,0000.0000,0000.0000
,,City (Small),,,,42.8521913,-72.5585989,,0000.0000,0000.0000
,,City (Small),,,,42.8607913,-72.5582989,,0000.0000,0000.0000
,,City (Small),,,,42.8607913,-72.5582989,,0000.0000,0000.0000
,,City (Small),,,,42.8762913,-72.6714988,,0000.0000,0000.0000
,,City (Small),,,,42.8503913,-72.5590989,,0000.0000,0000.0000
,,City (Small),,,,42.8269913,-72.5737989,,0000.0000,0000.0000
,,City (Small),,,,42.8462913,-72.5630989,,0000.0000,0000.0000
,,City (Small),,,,42.8462913,-72.5630989,,0000.0000,0000.0000
,,City (Small),,,,42.8269913,-72.5737989,,0000.0000,0000.0000
,,City (Small),,,,42.8483913,-72.5724989,,0000.0000,0000.0000
,,City (Small),,,,42.8882913,-72.5515989,,0000.0000,0000.0000
,,City (Small),,,,42.8556913,-72.5595989,,0000.0000,0000.0000
,,City (Small),,,,42.8455913,-72.5627989,,0000.0000,0000.0000
,,City (Small),,,,42.8614913,-72.6057989,,0000.0000,0000.0000
,,City (Small),,,,42.8556913,-72.5596989,,0000.0000,0000.0000
,,City (Small),,,,42.8269913,-72.5737989,,0000.0000,0000.0000
,,City (Small),,,,42.8571913,-72.6117989,,0000.0000,0000.0000
,,City (Small),,,,42.8649913,-72.6135989,,0000.0000,0000.0000
,,City (Small),,,,42.9269913,-72.6126989,,0000.0000,0000.0000
,,City (Small),,,,42.8676913,-72.5580989,,0000.0000,0000.0000
,,City (Small),,,,42.8676913,-72.5580989,,0000.0000,0000.0000
,,City (Small),,,,42.8502913,-72.5561989,,0000.0000,0000.0000
,,City (Small),,,,42.8534913,-72.5595989,,0000.0000,0000.0000
,,City (Small),,,,42.8534913,-72.5595989,,0000.0000,0000.0000
,,City (Small),,,,42.8534913,-72.5595989,,0000.0000,0000.0000
,,City (Small),,,,42.8397913,-72.5574989,,0000.0000,0000.0000
,,City (Small),,,,42.8510913,-72.5575989,,0000.0000,0000.0000
,,City (Small),,,,42.8510913,-72.5575989,,0000.0000,0000.0000
,,City (Small),,,,42.8654913,-72.6149989,,0000.0000,0000.0000
,,City (Small),,,,42.7335913,-72.5767989,,0000.0000,0000.0000
,,City (Small),,,,42.8519913,-72.5585989,,0000.0000,0000.0000
,,City (Small),,,,42.8560913,-72.5611989,,0000.0000,0000.0000
,,City (Small),,,,42.8560913,-72.5611989,,0000.0000,0000.0000
,,City (Small),,,,42.8509913,-72.5784989,,0000.0000,0000.0000
,,City (Small),,,,42.8751913,-72.6621989,,0000.0000,0000.0000
,,City (Small),,,,42.8655913,-72.6158989,,0000.0000,0000.0000
,,City (Small),,,,42.8623913,-72.5670989,,0000.0000,0000.0000
,,City (Small),,,,42.8732913,-72.5815989,,0000.0000,0000.0000
,,City (Small),,,,42.8515913,-72.5563989,,0000.0000,0000.0000
,,City (Small),,,,42.8515913,-72.5563989,,0000.0000,0000.0000
,,City (Small),,,,42.8470913,-72.5677989,,0000.0000,0000.0000
,,City (Small),,,,42.8511913,-72.5573989,,0000.0000,0000.0000
,,City (Small),,,,42.8382913,-72.5646989,,0000.0000,0000.0000
,,City (Small),,,,42.8530913,-72.5585989,,0000.0000,0000.0000
,,City (Small),,,,42.8811913,-72.5605989,,0000.0000,0000.0000
,,City (Small),,,,42.8405913,-72.5641989,,0000.0000,0000.0000
,,City (Small),,,,42.8406913,-72.5647989,,0000.0000,0000.0000
,,City (Small),,,,42.8406913,-72.5648989,,0000.0000,0000.0000
,,City (Small),,,,42.8499913,-72.5824989,,0000.0000,0000.0000
,,City (Small),,,,42.8494913,-72.5592989,,0000.0000,0000.0000
,,City (Small),,,,42.8394913,-72.5646989,,0000.0000,0000.0000
,,City (Small),,,,42.8394913,-72.5646989,,0000.0000,0000.0000
,,City (Small),,,,42.8394913,-72.5652989,,0000.0000,0000.0000
,,City (Small),,,,42.8926913,-72.5492989,,0000.0000,0000.0000
,,City (Small),,,,42.8794913,-72.5763989,,0000.0000,0000.0000
,,City (Small),,,,42.8674913,-72.6211989,,0000.0000,0000.0000
,,City (Small),,,,42.8396913,-72.5659989,,0000.0000,0000.0000
,,City (Small),,,,42.8396913,-72.5659989,,0000.0000,0000.0000
,,City (Small),,,,42.8396913,-72.5659989,,0000.0000,0000.0000
,,City (Small),,,,42.8518913,-72.5590989,,0000.0000,0000.0000
,,City (Small),,,,42.8480913,-72.5593989,,0000.0000,0000.0000
,,City (Small),,,,42.8551913,-72.5572989,,0000.0000,0000.0000
,,City (Small),,,,42.8514913,-72.5573989,,0000.0000,0000.0000
,,City (Small),,,,42.8514913,-72.5573989,,0000.0000,0000.0000
,,City (Small),,,,42.8524913,-72.5767989,,0000.0000,0000.0000
,,City (Small),,,,42.8773913,-72.5621989,,0000.0000,0000.0000
,,City (Small),,,,42.8372913,-72.5653989,,0000.0000,0000.0000
,,City (Small),,,,42.8490913,-72.5571989,,0000.0000,0000.0000
,,City (Small),,,,42.8359913,-72.5563989,,0000.0000,0000.0000
,,City (Small),,,,42.8367913,-72.5654989,,0000.0000,0000.0000
,,City (Small),,,,42.8367913,-72.5654989,,0000.0000,0000.0000
,,City (Small),,,,42.8515913,-72.5574989,,0000.0000,0000.0000
,,City (Small),,,,42.8496913,-72.5877989,,0000.0000,0000.0000
,,City (Small),,,,42.8361913,-72.5656989,,0000.0000,0000.0000
,,City (Small),,,,42.8705913,-72.5577989,,0000.0000,0000.0000
,,City (Small),,,,42.8705913,-72.5577989,,0000.0000,0000.0000
,,City (Small),,,,42.8513913,-72.5579989,,0000.0000,0000.0000
,,City (Small),,,,42.8517913,-72.5593989,,0000.0000,0000.0000
,,City (Small),,,,42.8476913,-72.5877989,,0000.0000,0000.0000
,,City (Small),,,,42.8717913,-72.5582989,,0000.0000,0000.0000
,,City (Small),,,,42.8722913,-72.5589989,,0000.0000,0000.0000
,,City (Small),,,,42.8722913,-72.5589989,,0000.0000,0000.0000
,,City (Small),,,,42.8600913,-72.5561989,,0000.0000,0000.0000
,,City (Small),,,,42.8520913,-72.5595989,,0000.0000,0000.0000
,,City (Small),,,,42.8533913,-72.5588989,,0000.0000,0000.0000
,,City (Small),,,,42.8739913,-72.5592989,,0000.0000,0000.0000
,,City (Small),,,,42.8739913,-72.5592989,,0000.0000,0000.0000
,,City (Small),,,,42.8367913,-72.5536989,,0000.0000,0000.0000
,,City (Small),,,,42.8518913,-72.5574989,,0000.0000,0000.0000
,,City (Small),,,,42.8373913,-72.5533989,,0000.0000,0000.0000
,,City (Small),,,,42.8373913,-72.5533989,,0000.0000,0000.0000
,,City (Small),,,,42.8373913,-72.5533989,,0000.0000,0000.0000
,,City (Small),,,,42.8373913,-72.5533989,,0000.0000,0000.0000
,,City (Small),,,,42.8772913,-72.5993989,,0000.0000,0000.0000
,,City (Small),,,,42.8750913,-72.5596989,,0000.0000,0000.0000
,,City (Small),,,,42.8750913,-72.5596989,,0000.0000,0000.0000
,,City (Small),,,,42.8519913,-72.5599989,,0000.0000,0000.0000
,,City (Small),,,,42.8741913,-72.5610989,,0000.0000,0000.0000
,,City (Small),,,,42.8741913,-72.5610989,,0000.0000,0000.0000
,,City (Small),,,,42.8741913,-72.5610989,,0000.0000,0000.0000
,,City (Small),,,,42.8516913,-72.5599989,,0000.0000,0000.0000
,,City (Small),,,,42.8516913,-72.5599989,,0000.0000,0000.0000
,,City (Small),,,,42.8508913,-72.5998989,,0000.0000,0000.0000
,,City (Small),,,,42.8385913,-72.5523989,,0000.0000,0000.0000
,,City (Small),,,,42.8385913,-72.5523989,,0000.0000,0000.0000
,,City (Small),,,,42.8441913,-72.5659989,,0000.0000,0000.0000
,,City (Small),,,,42.8441913,-72.5659989,,0000.0000,0000.0000
,,City (Small),,,,42.8761913,-72.5597989,,0000.0000,0000.0000
,,City (Small),,,,42.8514913,-72.5962989,,0000.0000,0000.0000
,,City (Small),,,,42.8521913,-72.5696989,,0000.0000,0000.0000
,,City (Small),,,,42.8531913,-72.6530989,,0000.0000,0000.0000
,,City (Small),,,,42.8665913,-72.6327989,,0000.0000,0000.0000
,,City (Small),,,,42.8335913,-72.6682989,,0000.0000,0000.0000
,,City (Small),,,,42.8771913,-72.5596989,,0000.0000,0000.0000
,,City (Small),,,,42.8523913,-72.5972989,,0000.0000,0000.0000
,,City (Small),,,,42.8511913,-72.5979989,,0000.0000,0000.0000
,,City (Small),,,,42.8511913,-72.5979989,,0000.0000,0000.0000
,,City (Small),,,,42.8778913,-72.5585989,,0000.0000,0000.0000
,,City (Small),,,,42.8491913,-72.5754989,,0000.0000,0000.0000
,,City (Small),,,,42.8787913,-72.5579989,,0000.0000,0000.0000
,,City (Small),,,,42.8787913,-72.5579989,,0000.0000,0000.0000
,,City (Small),,,,42.8794913,-72.5611989,,0000.0000,0000.0000
,,City (Small),,,,42.8794913,-72.5611989,,0000.0000,0000.0000
,,City (Small),,,,42.8794913,-72.5611989,,0000.0000,0000.0000
,,City (Small),,,,42.8794913,-72.5611989,,0000.0000,0000.0000
,,City (Small),,,,42.8515913,-72.5601989,,0000.0000,0000.0000
,,City (Small),,,,42.8515913,-72.5601989,,0000.0000,0000.0000
,,City (Small),,,,42.8531913,-72.5993989,,0000.0000,0000.0000
,,City (Small),,,,42.8809913,-72.5594989,,0000.0000,0000.0000
,,City (Small),,,,42.8809913,-72.5594989,,0000.0000,0000.0000
,,City (Small),,,,42.8809913,-72.5594989,,0000.0000,0000.0000
,,City (Small),,,,42.8811913,-72.5582989,,0000.0000,0000.0000
,,City (Small),,,,42.8367913,-72.5542989,,0000.0000,0000.0000
,,City (Small),,,,42.8331913,-72.5534989,,0000.0000,0000.0000
,,City (Small),,,,42.8331913,-72.5534989,,0000.0000,0000.0000
,,City (Small),,,,42.8524913,-72.5590989,,0000.0000,0000.0000
,,City (Small),,,,42.8930913,-72.5473989,,0000.0000,0000.0000
,,City (Small),,,,42.8570913,-72.5607989,,0000.0000,0000.0000
,,City (Small),,,,42.9697913,-72.6126989,,0000.0000,0000.0000
,,City (Small),,,,43.0142913,-72.6076989,,0000.0000,0000.0000
,,City (Small),,,,42.9379913,-72.8502988,,0000.0000,0000.0000
,,City (Small),,,,42.9631913,-72.8749988,,0000.0000,0000.0000
,,City (Small),,,,42.9397913,-72.8547988,,0000.0000,0000.0000
,,City (Small),,,,42.9405913,-72.8567988,,0000.0000,0000.0000
,,City (Small),,,,42.9418913,-72.8571988,,0000.0000,0000.0000
,,City (Small),,,,42.9534913,-72.8876988,,0000.0000,0000.0000
,,City (Small),,,,42.9424913,-72.8603988,,0000.0000,0000.0000
,,City (Small),,,,42.9434913,-72.8610988,,0000.0000,0000.0000
,,City (Small),,,,42.9434913,-72.8610988,,0000.0000,0000.0000
,,City (Small),,,,42.9673913,-72.8942988,,0000.0000,0000.0000
,,City (Small),,,,42.9448913,-72.8629988,,0000.0000,0000.0000
,,City (Small),,,,42.9447913,-72.8640988,,0000.0000,0000.0000
,,City (Small),,,,42.9460913,-72.8664988,,0000.0000,0000.0000
,,City (Small),,,,42.9676913,-72.8942988,,0000.0000,0000.0000
,,City (Small),,,,42.9495913,-72.8723988,,0000.0000,0000.0000
,,City (Small),,,,42.9285913,-72.8905988,,0000.0000,0000.0000
,,City (Small),,,,42.9489913,-72.8743988,,0000.0000,0000.0000
,,City (Small),,,,42.9495913,-72.8747988,,0000.0000,0000.0000
,,City (Small),,,,42.9615913,-72.8889988,,0000.0000,0000.0000
,,City (Small),,,,42.9501913,-72.8756988,,0000.0000,0000.0000
,,City (Small),,,,42.9516913,-72.8771988,,0000.0000,0000.0000
,,City (Small),,,,42.9525913,-72.8783988,,0000.0000,0000.0000
,,City (Small),,,,42.9555913,-72.8817988,,0000.0000,0000.0000
,,City (Small),,,,42.9561913,-72.8810988,,0000.0000,0000.0000
,,City (Small),,,,42.9571913,-72.8815988,,0000.0000,0000.0000
,,City (Small),,,,42.9585913,-72.8825988,,0000.0000,0000.0000
,,City (Small),,,,42.9697913,-72.8960988,,0000.0000,0000.0000
,,City (Small),,,,42.9697913,-72.8960988,,0000.0000,0000.0000
,,City (Small),,,,42.9647913,-72.8867988,,0000.0000,0000.0000
,,City (Small),,,,42.9584913,-72.8434988,,0000.0000,0000.0000
,,City (Small),,,,42.9658913,-72.8869988,,0000.0000,0000.0000
,,City (Small),,,,42.9274913,-72.8492988,,0000.0000,0000.0000
,,City (Small),,,,42.9382913,-72.8527988,,0000.0000,0000.0000
,,City (Small),,,,42.9644913,-72.8878988,,0000.0000,0000.0000
,,City (Small),,,,42.9322913,-72.8508988,,0000.0000,0000.0000
,,City (Small),,,,42.9661913,-72.8922988,,0000.0000,0000.0000
,,City (Small),,,,42.9661913,-72.8922988,,0000.0000,0000.0000
,,City (Small),,,,42.9388913,-72.8098988,,0000.0000,0000.0000
,,City (Small),,,,42.9692913,-72.8963988,,0000.0000,0000.0000
,,City (Small),,,,42.9660913,-72.8923988,,0000.0000,0000.0000
,,City (Small),,,,44.2282910,-72.6191988,,0000.0000,0000.0000
,,City (Small),,,,42.9291913,-72.5401989,,0000.0000,0000.0000
,,City (Small),,,,42.8396913,-72.5659989,,0000.0000,0000.0000
,,City (Small),,,,42.9269913,-72.6126989,,0000.0000,0000.0000
,,City (Small),,,,42.9336913,-72.5378989,,0000.0000,0000.0000
,,City (Small),,,,42.9436913,-72.6141989,,0000.0000,0000.0000
,,City (Small),,,,42.9156913,-72.5363989,,0000.0000,0000.0000
,,City (Small),,,,43.1719912,-72.6078989,,0000.0000,0000.0000
,,City (Small),,,,43.1909912,-72.6301988,,0000.0000,0000.0000
,,City (Small),,,,43.1786912,-72.6043989,,0000.0000,0000.0000
,,City (Small),,,,43.1660912,-72.6132988,,0000.0000,0000.0000
,,City (Small),,,,43.1718912,-72.6090988,,0000.0000,0000.0000
,,City (Small),,,,43.1718912,-72.6093988,,0000.0000,0000.0000
,,City (Small),,,,43.2108912,-72.6255988,,0000.0000,0000.0000
,,City (Small),,,,43.1725912,-72.6090988,,0000.0000,0000.0000
,,City (Small),,,,43.1363912,-72.6329988,,0000.0000,0000.0000
,,City (Small),,,,43.1701912,-72.6089988,,0000.0000,0000.0000
,,City (Small),,,,42.7752913,-72.6665989,,0000.0000,0000.0000
,,City (Small),,,,42.8006913,-72.6223989,,0000.0000,0000.0000
,,City (Small),,,,42.8178913,-72.5751989,,0000.0000,0000.0000
,,City (Small),,,,42.7889913,-72.5992989,,0000.0000,0000.0000
,,City (Small),,,,42.8148913,-72.6833988,,0000.0000,0000.0000
,,City (Small),,,,42.8102913,-72.7929988,,0000.0000,0000.0000
,,City (Small),,,,42.7843913,-72.7684988,,0000.0000,0000.0000
,,City (Small),,,,42.7594913,-72.7804988,,0000.0000,0000.0000
,,City (Small),,,,42.7966913,-72.8222988,,0000.0000,0000.0000
,,City (Small),,,,42.7982913,-72.8263988,,0000.0000,0000.0000
,,City (Small),,,,42.7970913,-72.8216988,,0000.0000,0000.0000
,,City (Small),,,,42.7948913,-72.8252988,,0000.0000,0000.0000
,,City (Small),,,,43.1451912,-72.8662988,,0000.0000,0000.0000
,,City (Small),,,,43.1254912,-72.8093988,,0000.0000,0000.0000
,,City (Small),,,,43.1014912,-72.7804988,,0000.0000,0000.0000
,,City (Small),,,,43.1431912,-72.8007988,,0000.0000,0000.0000
,,City (Small),,,,43.1003912,-72.7779988,,0000.0000,0000.0000
,,City (Small),,,,43.1037912,-72.7752988,,0000.0000,0000.0000
,,City (Small),,,,43.1000912,-72.7794988,,0000.0000,0000.0000
,,City (Small),,,,43.0996912,-72.7800988,,0000.0000,0000.0000
,,City (Small),,,,43.0996912,-72.7804988,,0000.0000,0000.0000
,,City (Small),,,,43.1000912,-72.7809988,,0000.0000,0000.0000
,,City (Small),,,,43.1009912,-72.7791988,,0000.0000,0000.0000
,,City (Small),,,,43.1339912,-72.8177988,,0000.0000,0000.0000
,,City (Small),,,,43.1458912,-72.8413988,,0000.0000,0000.0000
,,City (Small),,,,43.1458912,-72.8413988,,0000.0000,0000.0000
,,City (Small),,,,43.1462912,-72.8414988,,0000.0000,0000.0000
,,City (Small),,,,43.0599913,-72.7934988,,0000.0000,0000.0000
,,City (Small),,,,43.2338912,-72.8303988,,0000.0000,0000.0000
,,City (Small),,,,43.2080912,-72.8139988,,0000.0000,0000.0000
,,City (Small),,,,43.2282912,-72.8116988,,0000.0000,0000.0000
,,City (Small),,,,43.2084912,-72.7818988,,0000.0000,0000.0000
,,City (Small),,,,43.2355912,-72.8451988,,0000.0000,0000.0000
,,City (Small),,,,43.2040912,-72.7684988,,0000.0000,0000.0000
,,City (Small),,,,43.2098912,-72.7832988,,0000.0000,0000.0000
,,City (Small),,,,43.2029912,-72.7734988,,0000.0000,0000.0000
,,City (Small),,,,43.2048912,-72.8215988,,0000.0000,0000.0000
,,City (Small),,,,43.2274912,-72.8162988,,0000.0000,0000.0000
,,City (Small),,,,43.2274912,-72.8162988,,0000.0000,0000.0000
,,City (Small),,,,43.2273912,-72.8160988,,0000.0000,0000.0000
,,City (Small),,,,43.2263912,-72.7840988,,0000.0000,0000.0000
,,City (Small),,,,43.1915912,-72.8159988,,0000.0000,0000.0000
,,City (Small),,,,43.1940912,-72.8145988,,0000.0000,0000.0000
,,City (Small),,,,43.2367912,-72.8479988,,0000.0000,0000.0000
,,City (Small),,,,42.8739913,-72.7149988,,0000.0000,0000.0000
,,City (Small),,,,42.8389913,-72.7346988,,0000.0000,0000.0000
,,City (Small),,,,42.8599913,-72.7657988,,0000.0000,0000.0000
,,City (Small),,,,42.8591913,-72.7253988,,0000.0000,0000.0000
,,City (Small),,,,42.8527913,-72.7931988,,0000.0000,0000.0000
,,City (Small),,,,42.8686913,-72.7196988,,0000.0000,0000.0000
,,City (Small),,,,43.0174913,-72.6541988,,0000.0000,0000.0000
,,City (Small),,,,42.9598913,-72.6500989,,0000.0000,0000.0000
,,City (Small),,,,42.9864913,-72.6568988,,0000.0000,0000.0000
,,City (Small),,,,42.9747913,-72.6935988,,0000.0000,0000.0000
,,City (Small),,,,42.9718913,-72.6579988,,0000.0000,0000.0000
,,City (Small),,,,42.9355913,-72.7070988,,0000.0000,0000.0000
,,City (Small),,,,42.9803913,-72.6574988,,0000.0000,0000.0000
,,City (Small),,,,42.9832913,-72.6555988,,0000.0000,0000.0000
,,City (Small),,,,42.9867913,-72.6545988,,0000.0000,0000.0000
,,City (Small),,,,42.9867913,-72.6546988,,0000.0000,0000.0000
,,City (Small),,,,42.9937913,-72.6490988,,0000.0000,0000.0000
,,City (Small),,,,42.9760913,-72.6574988,,0000.0000,0000.0000
,,City (Small),,,,42.9760913,-72.6574988,,0000.0000,0000.0000
,,City (Small),,,,42.9792913,-72.5154989,,0000.0000,0000.0000
,,City (Small),,,,42.9906913,-72.5408989,,0000.0000,0000.0000
,,City (Small),,,,42.9748913,-72.5214989,,0000.0000,0000.0000
,,City (Small),,,,42.9750913,-72.5222989,,0000.0000,0000.0000
,,City (Small),,,,42.9750913,-72.5222989,,0000.0000,0000.0000
,,City (Small),,,,42.9859913,-72.5283989,,0000.0000,0000.0000
,,City (Small),,,,43.0065913,-72.5321989,,0000.0000,0000.0000
,,City (Small),,,,42.9970913,-72.6330989,,0000.0000,0000.0000
,,City (Small),,,,42.9637913,-72.5274989,,0000.0000,0000.0000
,,City (Small),,,,42.9789913,-72.5164989,,0000.0000,0000.0000
,,City (Small),,,,42.9789913,-72.5164989,,0000.0000,0000.0000
,,City (Small),,,,42.9761913,-72.5214989,,0000.0000,0000.0000
,,City (Small),,,,42.9768913,-72.5297989,,0000.0000,0000.0000
,,City (Small),,,,42.9768913,-72.5297989,,0000.0000,0000.0000
,,City (Small),,,,42.9753913,-72.5218989,,0000.0000,0000.0000
,,City (Small),,,,43.0075913,-72.5067989,,0000.0000,0000.0000
,,City (Small),,,,42.9998913,-72.5366989,,0000.0000,0000.0000
,,City (Small),,,,42.9639913,-72.5192989,,0000.0000,0000.0000
,,City (Small),,,,42.9639913,-72.5192989,,0000.0000,0000.0000
,,City (Small),,,,42.9972913,-72.5695989,,0000.0000,0000.0000
,,City (Small),,,,42.9699913,-72.5225989,,0000.0000,0000.0000
,,City (Small),,,,42.9701913,-72.5220989,,0000.0000,0000.0000
,,City (Small),,,,43.0040913,-72.4717989,,0000.0000,0000.0000
,,City (Small),,,,42.9937913,-72.4811989,,0000.0000,0000.0000
,,City (Small),,,,42.9675913,-72.5222989,,0000.0000,0000.0000
,,City (Small),,,,42.9762913,-72.5204989,,0000.0000,0000.0000
,,City (Small),,,,42.9681913,-72.5231989,,0000.0000,0000.0000
,,City (Small),,,,43.5163912,-73.2311986,,0000.0000,0000.0000
,,City (Small),,,,42.9677913,-72.5226989,,0000.0000,0000.0000
,,City (Small),,,,42.9681913,-72.5231989,,0000.0000,0000.0000
,,City (Small),,,,43.1360912,-72.4472989,,0000.0000,0000.0000
,,City (Small),,,,43.1365912,-72.4476989,,0000.0000,0000.0000
,,City (Small),,,,43.1366912,-72.4487989,,0000.0000,0000.0000
,,City (Small),,,,43.1366912,-72.4487989,,0000.0000,0000.0000
,,City (Small),,,,43.1972912,-72.5049989,,0000.0000,0000.0000
,,City (Small),,,,43.1333912,-72.4462989,,0000.0000,0000.0000
,,City (Small),,,,43.1304912,-72.4461989,,0000.0000,0000.0000
,,City (Small),,,,43.1348912,-72.4448989,,0000.0000,0000.0000
,,City (Small),,,,43.1343912,-72.4450989,,0000.0000,0000.0000
,,City (Small),,,,43.1388912,-72.5070989,,0000.0000,0000.0000
,,City (Small),,,,43.7177911,-73.0397987,,0000.0000,0000.0000
,,City (Small),,,,43.7177911,-73.0397987,,0000.0000,0000.0000
,,City (Small),,,,43.5165912,-73.2401986,,0000.0000,0000.0000
,,City (Small),,,,44.9969909,-72.6715987,,0000.0000,0000.0000
,,City (Small),,,,43.6082912,-72.9717987,,0000.0000,0000.0000
,,City (Small),,,,43.5261912,-73.2048986,,0000.0000,0000.0000
,,City (Small),,,,43.5167912,-73.2355986,,0000.0000,0000.0000
,,City (Small),,,,43.5166912,-73.2297986,,0000.0000,0000.0000
,,City (Small),,,,43.5171912,-73.2359986,,0000.0000,0000.0000
,,City (Small),,,,43.5183912,-73.2332986,,0000.0000,0000.0000
,,City (Small),,,,43.5517912,-73.1787986,,0000.0000,0000.0000
,,City (Small),,,,43.5173912,-73.2369986,,0000.0000,0000.0000
,,City (Small),,,,43.5173912,-73.2369986,,0000.0000,0000.0000
,,City (Small),,,,43.5167912,-73.2372986,,0000.0000,0000.0000
,,City (Small),,,,43.5168912,-73.2377986,,0000.0000,0000.0000
,,City (Small),,,,43.5167912,-73.2333986,,0000.0000,0000.0000
,,City (Small),,,,43.5167912,-73.2333986,,0000.0000,0000.0000
,,City (Small),,,,43.5168912,-73.2378986,,0000.0000,0000.0000
,,City (Small),,,,43.4849912,-73.2010986,,0000.0000,0000.0000
,,City (Small),,,,43.5175912,-73.2362986,,0000.0000,0000.0000
,,City (Small),,,,43.5177912,-73.2268986,,0000.0000,0000.0000
,,City (Small),,,,43.4806912,-73.2022986,,0000.0000,0000.0000
,,City (Small),,,,43.5651912,-73.2423986,,0000.0000,0000.0000
,,City (Small),,,,43.4795912,-73.2004986,,0000.0000,0000.0000
,,City (Small),,,,43.5153912,-73.2407986,,0000.0000,0000.0000
,,City (Small),,,,43.5180912,-73.2372986,,0000.0000,0000.0000
,,City (Small),,,,43.5162912,-73.2376986,,0000.0000,0000.0000
