Label,Type,Symbol,Description,Name on GPS,Comment,Easting,Northing,Zone,Elevation,Distance to Active Point,Bearing
,,City (Small),,,,656961.698,4781080.063,18T,,0000.0000,0000.0000
,,City (Small),,,,656967.522,4781180.200,18T,,0000.0000,0000.0000
,,City (Small),,,,658609.251,4783673.936,18T,,0000.0000,0000.0000
,,City (Small),,,,660713.277,4786156.834,18T,,0000.0000,0000.0000
,,City (Small),,,,657196.337,4781485.492,18T,,0000.0000,0000.0000
,,City (Small),,,,657320.746,4781732.821,18T,,0000.0000,0000.0000
,,City (Small),,,,657440.873,4781813.380,18T,,0000.0000,0000.0000
,,City (Small),,,,657472.872,4781836.343,18T,,0000.0000,0000.0000
,,City (Small),,,,657577.510,4781883.212,18T,,0000.0000,0000.0000
,,City (Small),,,,657649.377,4781940.435,18T,,0000.0000,0000.0000
,,City (Small),,,,657830.141,4782211.303,18T,,0000.0000,0000.0000
,,City (Small),,,,657966.767,4782281.143,18T,,0000.0000,0000.0000
,,City (Small),,,,657997.988,4782337.426,18T,,0000.0000,0000.0000
,,City (Small),,,,658006.115,4782337.615,18T,,0000.0000,0000.0000
,,City (Small),,,,658022.887,4782315.782,18T,,0000.0000,0000.0000
,,City (Small),,,,658005.084,4782382.038,18T,,0000.0000,0000.0000
,,City (Small),,,,658062.751,4782350.042,18T,,0000.0000,0000.0000
,,City (Small),,,,658134.867,4782396.165,18T,,0000.0000,0000.0000
,,City (Small),,,,658256.265,4782421.211,18T,,0000.0000,0000.0000
,,City (Small),,,,658650.432,4781908.146,18T,,0000.0000,0000.0000
,,City (Small),,,,658377.402,4782457.365,18T,,0000.0000,0000.0000
,,City (Small),,,,658651.468,4781863.723,18T,,0000.0000,0000.0000
,,City (Small),,,,658933.355,4783025.915,18T,,0000.0000,0000.0000
,,City (Small),,,,658740.620,4781876.914,18T,,0000.0000,0000.0000
,,City (Small),,,,659005.871,4783749.869,18T,,0000.0000,0000.0000
,,City (Small),,,,657572.726,4781738.651,18T,,0000.0000,0000.0000
,,City (Small),,,,660129.942,4785042.992,18T,,0000.0000,0000.0000
,,City (Small),,,,660495.795,4785729.443,18T,,0000.0000,0000.0000
,,City (Small),,,,659132.333,4781819.395,18T,,0000.0000,0000.0000
,,City (Small),,,,654206.980,4775939.266,18T,,0000.0000,0000.0000
,,City (Small),,,,656726.465,4781052.418,18T,,0000.0000,0000.0000
,,City (Small),,,,656570.013,4780782.143,18T,,0000.0000,0000.0000
,,City (Small),,,,655043.332,4777458.255,18T,,0000.0000,0000.0000
,,City (Small),,,,658181.309,4782497.249,18T,,0000.0000,0000.0000
,,City (Small),,,,660331.399,4782014.221,18T,,0000.0000,0000.0000
,,City (Small),,,,658331.623,4781978.500,18T,,0000.0000,0000.0000
,,City (Small),,,,655045.950,4778058.322,18T,,0000.0000,0000.0000
,,City (Small),,,,658028.946,4781704.786,18T,,0000.0000,0000.0000
,,City (Small),,,,657498.028,4781803.591,18T,,0000.0000,0000.0000
,,City (Small),,,,657610.280,4781872.860,18T,,0000.0000,0000.0000
,,City (Small),,,,657679.831,4782030.033,18T,,0000.0000,0000.0000
,,City (Small),,,,658160.283,4782352.309,18T,,0000.0000,0000.0000
,,City (Small),,,,659305.813,4784134.688,18T,,0000.0000,0000.0000
,,City (Small),,,,644417.339,4754248.815,18T,,0000.0000,0000.0000
,,City (Small),,,,643674.247,4754255.439,18T,,0000.0000,0000.0000
,,City (Small),,,,643073.364,4754098.457,18T,,0000.0000,0000.0000
,,City (Small),,,,647570.171,4748483.043,18T,,0000.0000,0000.0000
,,City (Small),,,,643725.956,4753345.507,18T,,0000.0000,0000.0000
,,City (Small),,,,643595.136,4753353.879,18T,,0000.0000,0000.0000
,,City (Small),,,,670762.132,4788646.729,18T,,0000.0000,0000.0000
,,City (Small),,,,668275.846,4786673.296,18T,,0000.0000,0000.0000
,,City (Small),,,,667951.757,4786631.939,18T,,0000.0000,0000.0000
,,City (Small),,,,667614.981,4786445.822,18T,,0000.0000,0000.0000
,,City (Small),,,,670594.949,4788509.173,18T,,0000.0000,0000.0000
,,City (Small),,,,646052.507,4736807.468,18T,,0000.0000,0000.0000
,,City (Small),,,,645470.777,4739939.246,18T,,0000.0000,0000.0000
,,City (Small),,,,644678.878,4735956.417,18T,,0000.0000,0000.0000
,,City (Small),,,,646081.961,4734641.688,18T,,0000.0000,0000.0000
,,City (Small),,,,645727.066,4740200.184,18T,,0000.0000,0000.0000
,,City (Small),,,,644334.626,4736760.215,18T,,0000.0000,0000.0000
,,City (Small),,,,668481.163,4737529.757,18T,,0000.0000,0000.0000
,,City (Small),,,,667600.633,4737719.430,18T,,0000.0000,0000.0000
,,City (Small),,,,667817.663,4737546.922,18T,,0000.0000,0000.0000
,,City (Small),,,,667957.015,4737539.201,18T,,0000.0000,0000.0000
,,City (Small),,,,662222.614,4741546.430,18T,,0000.0000,0000.0000
,,City (Small),,,,642705.287,4788799.054,18T,,0000.0000,0000.0000
,,City (Small),,,,641407.020,4787560.852,18T,,0000.0000,0000.0000
,,City (Small),,,,646587.515,4779026.560,18T,,0000.0000,0000.0000
,,City (Small),,,,644692.489,4760165.169,18T,,0000.0000,0000.0000
,,City (Small),,,,645869.537,4755834.944,18T,,0000.0000,0000.0000
,,City (Small),,,,645953.623,4756869.977,18T,,0000.0000,0000.0000
,,City (Small),,,,646194.584,4756286.270,18T,,0000.0000,0000.0000
,,City (Small),,,,645669.146,4756430.632,18T,,0000.0000,0000.0000
,,City (Small),,,,648349.991,4764920.899,18T,,0000.0000,0000.0000
,,City (Small),,,,646941.156,4763335.037,18T,,0000.0000,0000.0000
,,City (Small),,,,643705.186,4759011.162,18T,,0000.0000,0000.0000
,,City (Small),,,,642134.332,4926428.996,18T,,0000.0000,0000.0000
,,City (Small),,,,642016.736,4926348.634,18T,,0000.0000,0000.0000
,,City (Small),,,,641952.384,4926380.568,18T,,0000.0000,0000.0000
,,City (Small),,,,642174.825,4926396.542,18T,,0000.0000,0000.0000
,,City (Small),,,,639379.596,4929847.711,18T,,0000.0000,0000.0000
,,City (Small),,,,642135.060,4926395.672,18T,,0000.0000,0000.0000
,,City (Small),,,,637531.942,4931853.089,18T,,0000.0000,0000.0000
,,City (Small),,,,641791.058,4927210.531,18T,,0000.0000,0000.0000
,,City (Small),,,,641627.037,4926340.134,18T,,0000.0000,0000.0000
,,City (Small),,,,641960.337,4926380.742,18T,,0000.0000,0000.0000
,,City (Small),,,,639788.326,4929700.913,18T,,0000.0000,0000.0000
,,City (Small),,,,641798.562,4924676.910,18T,,0000.0000,0000.0000
,,City (Small),,,,641997.191,4926514.904,18T,,0000.0000,0000.0000
,,City (Small),,,,639089.115,4930786.086,18T,,0000.0000,0000.0000
,,City (Small),,,,642175.311,4926374.326,18T,,0000.0000,0000.0000
,,City (Small),,,,642071.136,4926772.121,18T,,0000.0000,0000.0000
,,City (Small),,,,642033.855,4926293.443,18T,,0000.0000,0000.0000
,,City (Small),,,,642175.797,4926352.111,18T,,0000.0000,0000.0000
,,City (Small),,,,642175.797,4926352.111,18T,,0000.0000,0000.0000
,,City (Small),,,,642175.554,4926363.218,18T,,0000.0000,0000.0000
,,City (Small),,,,639153.318,4930387.394,18T,,0000.0000,0000.0000
,,City (Small),,,,642082.302,4926261.162,18T,,0000.0000,0000.0000
,,City (Small),,,,641711.296,4927219.905,18T,,0000.0000,0000.0000
,,City (Small),,,,638932.912,4930282.658,18T,,0000.0000,0000.0000
,,City (Small),,,,638932.912,4930282.658,18T,,0000.0000,0000.0000
,,City (Small),,,,638709.770,4930677.954,18T,,0000.0000,0000.0000
,,City (Small),,,,642905.907,4926801.531,18T,,0000.0000,0000.0000
,,City (Small),,,,642147.323,4926562.637,18T,,0000.0000,0000.0000
,,City (Small),,,,642251.301,4927265.040,18T,,0000.0000,0000.0000
,,City (Small),,,,642006.842,4926437.323,18T,,0000.0000,0000.0000
,,City (Small),,,,641837.558,4927267.111,18T,,0000.0000,0000.0000
,,City (Small),,,,643177.265,4926040.691,18T,,0000.0000,0000.0000
,,City (Small),,,,642240.501,4927031.427,18T,,0000.0000,0000.0000
,,City (Small),,,,642203.589,4927263.996,18T,,0000.0000,0000.0000
,,City (Small),,,,642176.282,4926329.895,18T,,0000.0000,0000.0000
,,City (Small),,,,642012.986,4927248.715,18T,,0000.0000,0000.0000
,,City (Small),,,,642220.356,4926497.556,18T,,0000.0000,0000.0000
,,City (Small),,,,641960.337,4926380.742,18T,,0000.0000,0000.0000
,,City (Small),,,,638190.662,4930411.288,18T,,0000.0000,0000.0000
,,City (Small),,,,641554.192,4927127.577,18T,,0000.0000,0000.0000
,,City (Small),,,,642184.415,4926685.693,18T,,0000.0000,0000.0000
,,City (Small),,,,645207.471,4929197.459,18T,,0000.0000,0000.0000
,,City (Small),,,,643553.353,4927026.948,18T,,0000.0000,0000.0000
,,City (Small),,,,642067.367,4926216.383,18T,,0000.0000,0000.0000
,,City (Small),,,,642067.367,4926216.383,18T,,0000.0000,0000.0000
,,City (Small),,,,642105.919,4926272.791,18T,,0000.0000,0000.0000
,,City (Small),,,,638446.207,4931105.733,18T,,0000.0000,0000.0000
,,City (Small),,,,642076.719,4926516.642,18T,,0000.0000,0000.0000
,,City (Small),,,,642121.825,4926273.139,18T,,0000.0000,0000.0000
,,City (Small),,,,638560.661,4930585.867,18T,,0000.0000,0000.0000
,,City (Small),,,,642176.768,4926307.679,18T,,0000.0000,0000.0000
,,City (Small),,,,642067.609,4926205.275,18T,,0000.0000,0000.0000
,,City (Small),,,,638519.974,4930629.450,18T,,0000.0000,0000.0000
,,City (Small),,,,642129.778,4926273.313,18T,,0000.0000,0000.0000
,,City (Small),,,,642151.390,4926740.536,18T,,0000.0000,0000.0000
,,City (Small),,,,642260.295,4926854.050,18T,,0000.0000,0000.0000
,,City (Small),,,,642091.654,4926561.420,18T,,0000.0000,0000.0000
,,City (Small),,,,641556.808,4924082.654,18T,,0000.0000,0000.0000
,,City (Small),,,,643084.155,4926294.245,18T,,0000.0000,0000.0000
,,City (Small),,,,642146.170,4926251.445,18T,,0000.0000,0000.0000
,,City (Small),,,,642137.731,4926273.486,18T,,0000.0000,0000.0000
,,City (Small),,,,638286.415,4930768.940,18T,,0000.0000,0000.0000
,,City (Small),,,,642146.170,4926251.445,18T,,0000.0000,0000.0000
,,City (Small),,,,641909.125,4927268.673,18T,,0000.0000,0000.0000
,,City (Small),,,,642145.684,4926273.660,18T,,0000.0000,0000.0000
,,City (Small),,,,642240.812,4926653.587,18T,,0000.0000,0000.0000
,,City (Small),,,,642154.366,4926240.511,18T,,0000.0000,0000.0000
,,City (Small),,,,642118.911,4926406.432,18T,,0000.0000,0000.0000
,,City (Small),,,,642192.432,4926319.135,18T,,0000.0000,0000.0000
,,City (Small),,,,642154.852,4926218.295,18T,,0000.0000,0000.0000
,,City (Small),,,,641836.589,4927311.542,18T,,0000.0000,0000.0000
,,City (Small),,,,641655.945,4926474.121,18T,,0000.0000,0000.0000
,,City (Small),,,,641655.978,4926107.390,18T,,0000.0000,0000.0000
,,City (Small),,,,638209.921,4931000.682,18T,,0000.0000,0000.0000
,,City (Small),,,,642208.338,4926319.483,18T,,0000.0000,0000.0000
,,City (Small),,,,641964.546,4927280.996,18T,,0000.0000,0000.0000
,,City (Small),,,,642206.329,4926775.077,18T,,0000.0000,0000.0000
,,City (Small),,,,642238.382,4926764.665,18T,,0000.0000,0000.0000
,,City (Small),,,,642283.562,4926154.432,18T,,0000.0000,0000.0000
,,City (Small),,,,642224.244,4926319.831,18T,,0000.0000,0000.0000
,,City (Small),,,,642195.769,4926530.357,18T,,0000.0000,0000.0000
,,City (Small),,,,641935.943,4926769.168,18T,,0000.0000,0000.0000
,,City (Small),,,,642232.197,4926320.005,18T,,0000.0000,0000.0000
,,City (Small),,,,641996.354,4927281.691,18T,,0000.0000,0000.0000
,,City (Small),,,,642240.150,4926320.179,18T,,0000.0000,0000.0000
,,City (Small),,,,642150.904,4926762.752,18T,,0000.0000,0000.0000
,,City (Small),,,,643516.812,4926159.309,18T,,0000.0000,0000.0000
,,City (Small),,,,641243.082,4927531.993,18T,,0000.0000,0000.0000
,,City (Small),,,,641243.082,4927531.993,18T,,0000.0000,0000.0000
,,City (Small),,,,639463.851,4928515.962,18T,,0000.0000,0000.0000
,,City (Small),,,,641730.792,4927420.366,18T,,0000.0000,0000.0000
,,City (Small),,,,642288.142,4927399.204,18T,,0000.0000,0000.0000
,,City (Small),,,,642288.142,4927399.204,18T,,0000.0000,0000.0000
,,City (Small),,,,642753.049,4926153.609,18T,,0000.0000,0000.0000
,,City (Small),,,,642222.300,4926408.693,18T,,0000.0000,0000.0000
,,City (Small),,,,642256.056,4926320.527,18T,,0000.0000,0000.0000
,,City (Small),,,,642582.055,4924516.226,18T,,0000.0000,0000.0000
,,City (Small),,,,643744.698,4927008.950,18T,,0000.0000,0000.0000
,,City (Small),,,,641762.933,4924120.481,18T,,0000.0000,0000.0000
,,City (Small),,,,641762.933,4924120.481,18T,,0000.0000,0000.0000
,,City (Small),,,,642335.610,4927411.356,18T,,0000.0000,0000.0000
,,City (Small),,,,642575.804,4924438.297,18T,,0000.0000,0000.0000
,,City (Small),,,,642246.159,4926409.215,18T,,0000.0000,0000.0000
,,City (Small),,,,642254.112,4926409.389,18T,,0000.0000,0000.0000
,,City (Small),,,,641715.040,4925953.093,18T,,0000.0000,0000.0000
,,City (Small),,,,638844.670,4929202.816,18T,,0000.0000,0000.0000
,,City (Small),,,,642254.112,4926409.389,18T,,0000.0000,0000.0000
,,City (Small),,,,642320.897,4926266.380,18T,,0000.0000,0000.0000
,,City (Small),,,,642320.897,4926266.380,18T,,0000.0000,0000.0000
,,City (Small),,,,639242.587,4931044.974,18T,,0000.0000,0000.0000
,,City (Small),,,,642068.589,4927616.664,18T,,0000.0000,0000.0000
,,City (Small),,,,638119.061,4929665.201,18T,,0000.0000,0000.0000
,,City (Small),,,,641432.977,4927213.843,18T,,0000.0000,0000.0000
,,City (Small),,,,642665.926,4927585.296,18T,,0000.0000,0000.0000
,,City (Small),,,,633616.396,4978279.389,18T,,0000.0000,0000.0000
,,City (Small),,,,642411.878,4926835.143,18T,,0000.0000,0000.0000
,,City (Small),,,,642390.772,4926345.702,18T,,0000.0000,0000.0000
,,City (Small),,,,642042.833,4925882.454,18T,,0000.0000,0000.0000
,,City (Small),,,,641692.804,4926608.281,18T,,0000.0000,0000.0000
,,City (Small),,,,638749.384,4931056.641,18T,,0000.0000,0000.0000
,,City (Small),,,,646084.128,4934418.247,18T,,0000.0000,0000.0000
,,City (Small),,,,646084.128,4934418.247,18T,,0000.0000,0000.0000
,,City (Small),,,,641803.740,4925899.462,18T,,0000.0000,0000.0000
,,City (Small),,,,642195.151,4927286.037,18T,,0000.0000,0000.0000
,,City (Small),,,,643178.243,4925996.260,18T,,0000.0000,0000.0000
,,City (Small),,,,642821.067,4925955.065,18T,,0000.0000,0000.0000
,,City (Small),,,,642201.419,4925908.146,18T,,0000.0000,0000.0000
,,City (Small),,,,643917.189,4927123.899,18T,,0000.0000,0000.0000
,,City (Small),,,,642496.353,4926247.997,18T,,0000.0000,0000.0000
,,City (Small),,,,641448.156,4927247.512,18T,,0000.0000,0000.0000
,,City (Small),,,,643548.098,4926904.586,18T,,0000.0000,0000.0000
,,City (Small),,,,642547.800,4924626.606,18T,,0000.0000,0000.0000
,,City (Small),,,,642547.800,4924626.606,18T,,0000.0000,0000.0000
,,City (Small),,,,642522.565,4926504.174,18T,,0000.0000,0000.0000
,,City (Small),,,,642568.175,4926238.458,18T,,0000.0000,0000.0000
,,City (Small),,,,641730.630,4926698.010,18T,,0000.0000,0000.0000
,,City (Small),,,,642152.119,4926707.213,18T,,0000.0000,0000.0000
,,City (Small),,,,641691.387,4926308.197,18T,,0000.0000,0000.0000
,,City (Small),,,,641448.156,4927247.512,18T,,0000.0000,0000.0000
,,City (Small),,,,642609.471,4926895.040,18T,,0000.0000,0000.0000
,,City (Small),,,,642791.692,4925843.289,18T,,0000.0000,0000.0000
,,City (Small),,,,637750.866,4930902.023,18T,,0000.0000,0000.0000
,,City (Small),,,,642022.854,4925704.208,18T,,0000.0000,0000.0000
,,City (Small),,,,642552.899,4927660.608,18T,,0000.0000,0000.0000
,,City (Small),,,,642494.620,4924147.577,18T,,0000.0000,0000.0000
,,City (Small),,,,642099.016,4924038.908,18T,,0000.0000,0000.0000
,,City (Small),,,,643491.906,4927647.933,18T,,0000.0000,0000.0000
,,City (Small),,,,642173.733,4925718.618,18T,,0000.0000,0000.0000
,,City (Small),,,,642234.182,4927320.231,18T,,0000.0000,0000.0000
,,City (Small),,,,642234.182,4927320.231,18T,,0000.0000,0000.0000
,,City (Small),,,,641013.448,4927849.285,18T,,0000.0000,0000.0000
,,City (Small),,,,638408.943,4930615.970,18T,,0000.0000,0000.0000
,,City (Small),,,,639646.812,4930364.649,18T,,0000.0000,0000.0000
,,City (Small),,,,638930.298,4930404.845,18T,,0000.0000,0000.0000
,,City (Small),,,,642723.278,4925697.316,18T,,0000.0000,0000.0000
,,City (Small),,,,642152.604,4926684.997,18T,,0000.0000,0000.0000
,,City (Small),,,,642200.871,4926297.093,18T,,0000.0000,0000.0000
,,City (Small),,,,637580.384,4931442.939,18T,,0000.0000,0000.0000
,,City (Small),,,,642586.271,4923960.662,18T,,0000.0000,0000.0000
,,City (Small),,,,642586.271,4923960.662,18T,,0000.0000,0000.0000
,,City (Small),,,,642834.778,4926055.385,18T,,0000.0000,0000.0000
,,City (Small),,,,641868.381,4925489.687,18T,,0000.0000,0000.0000
,,City (Small),,,,641947.679,4925502.531,18T,,0000.0000,0000.0000
,,City (Small),,,,642003.600,4925492.638,18T,,0000.0000,0000.0000
,,City (Small),,,,641909.225,4926535.210,18T,,0000.0000,0000.0000
,,City (Small),,,,642261.024,4926820.727,18T,,0000.0000,0000.0000
,,City (Small),,,,641925.271,4925435.363,18T,,0000.0000,0000.0000
,,City (Small),,,,646241.344,4923541.684,18T,,0000.0000,0000.0000
,,City (Small),,,,641997.829,4925392.494,18T,,0000.0000,0000.0000
,,City (Small),,,,642161.529,4926640.740,18T,,0000.0000,0000.0000
,,City (Small),,,,642161.529,4926640.740,18T,,0000.0000,0000.0000
,,City (Small),,,,642075.690,4926927.805,18T,,0000.0000,0000.0000
,,City (Small),,,,641654.216,4926918.607,18T,,0000.0000,0000.0000
,,City (Small),,,,638288.781,4930657.861,18T,,0000.0000,0000.0000
,,City (Small),,,,643189.749,4927641.269,18T,,0000.0000,0000.0000
,,City (Small),,,,643206.380,4925441.220,18T,,0000.0000,0000.0000
,,City (Small),,,,643085.891,4927661.208,18T,,0000.0000,0000.0000
,,City (Small),,,,642722.881,4925352.799,18T,,0000.0000,0000.0000
,,City (Small),,,,635671.884,4979233.975,18T,,0000.0000,0000.0000
,,City (Small),,,,643036.471,4927737.912,18T,,0000.0000,0000.0000
,,City (Small),,,,638828.381,4931080.556,18T,,0000.0000,0000.0000
,,City (Small),,,,642122.494,4926606.547,18T,,0000.0000,0000.0000
,,City (Small),,,,642122.494,4926606.547,18T,,0000.0000,0000.0000
,,City (Small),,,,642122.494,4926606.547,18T,,0000.0000,0000.0000
,,City (Small),,,,642122.494,4926606.547,18T,,0000.0000,0000.0000
,,City (Small),,,,641846.615,4926122.659,18T,,0000.0000,0000.0000
,,City (Small),,,,639489.428,4931028.047,18T,,0000.0000,0000.0000
,,City (Small),,,,642121.577,4927740.067,18T,,0000.0000,0000.0000
,,City (Small),,,,642973.593,4927703.189,18T,,0000.0000,0000.0000
,,City (Small),,,,642973.593,4927703.189,18T,,0000.0000,0000.0000
,,City (Small),,,,642964.175,4927769.661,18T,,0000.0000,0000.0000
,,City (Small),,,,642964.175,4927769.661,18T,,0000.0000,0000.0000
,,City (Small),,,,640299.114,4928511.719,18T,,0000.0000,0000.0000
,,City (Small),,,,640299.114,4928511.719,18T,,0000.0000,0000.0000
,,City (Small),,,,642726.169,4926653.111,18T,,0000.0000,0000.0000
,,City (Small),,,,638676.793,4930732.814,18T,,0000.0000,0000.0000
,,City (Small),,,,642357.887,4925667.081,18T,,0000.0000,0000.0000
,,City (Small),,,,642451.398,4923213.131,18T,,0000.0000,0000.0000
,,City (Small),,,,641644.056,4924462.396,18T,,0000.0000,0000.0000
,,City (Small),,,,643536.914,4925248.468,18T,,0000.0000,0000.0000
,,City (Small),,,,642577.248,4923282.565,18T,,0000.0000,0000.0000
,,City (Small),,,,643422.464,4926468.397,18T,,0000.0000,0000.0000
,,City (Small),,,,643422.464,4926468.397,18T,,0000.0000,0000.0000
,,City (Small),,,,643422.464,4926468.397,18T,,0000.0000,0000.0000
,,City (Small),,,,642352.514,4923366.550,18T,,0000.0000,0000.0000
,,City (Small),,,,643482.547,4926269.685,18T,,0000.0000,0000.0000
,,City (Small),,,,642020.637,4927626.729,18T,,0000.0000,0000.0000
,,City (Small),,,,641702.694,4926519.592,18T,,0000.0000,0000.0000
,,City (Small),,,,641702.694,4926519.592,18T,,0000.0000,0000.0000
,,City (Small),,,,641576.174,4926483.496,18T,,0000.0000,0000.0000
,,City (Small),,,,641780.325,4926243.457,18T,,0000.0000,0000.0000
,,City (Small),,,,642128.504,4926695.583,18T,,0000.0000,0000.0000
,,City (Small),,,,642226.862,4925108.558,18T,,0000.0000,0000.0000
,,City (Small),,,,642070.005,4924638.380,18T,,0000.0000,0000.0000
,,City (Small),,,,641991.181,4924603.320,18T,,0000.0000,0000.0000
,,City (Small),,,,642350.950,4927800.653,18T,,0000.0000,0000.0000
,,City (Small),,,,642219.667,4927619.968,18T,,0000.0000,0000.0000
,,City (Small),,,,641736.888,4926775.938,18T,,0000.0000,0000.0000
,,City (Small),,,,642079.659,4924560.800,18T,,0000.0000,0000.0000
,,City (Small),,,,642072.674,4924516.195,18T,,0000.0000,0000.0000
,,City (Small),,,,643938.667,4926513.145,18T,,0000.0000,0000.0000
,,City (Small),,,,642131.418,4926562.290,18T,,0000.0000,0000.0000
,,City (Small),,,,642256.406,4927031.775,18T,,0000.0000,0000.0000
,,City (Small),,,,641824.694,4926033.276,18T,,0000.0000,0000.0000
,,City (Small),,,,642234.318,4926586.766,18T,,0000.0000,0000.0000
,,City (Small),,,,642091.495,4924383.249,18T,,0000.0000,0000.0000
,,City (Small),,,,642091.495,4924383.249,18T,,0000.0000,0000.0000
,,City (Small),,,,641752.793,4926776.285,18T,,0000.0000,0000.0000
,,City (Small),,,,641896.180,4926768.300,18T,,0000.0000,0000.0000
,,City (Small),,,,642260.538,4926842.942,18T,,0000.0000,0000.0000
